,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable
199,2017-08-01,99.8845875,3284.82641833,,3.16003833333,3867.856025,371.6037475,71.990755,371.6037475
200,2017-09-01,97.3127416667,3268.91473083,,3.112085,3851.6781175,370.6853375,73.7593441667,370.6853375
201,2017-10-01,95.4602916667,3246.34732167,,3.17156916667,3828.67603583,369.896509167,75.5572058333,369.896509167
202,2017-11-01,94.0418158333,3249.24792333,,3.518225,3823.80042333,361.441986667,77.4913216667,361.441986667
203,2017-12-01,93.2423333333,3273.8295825,,3.71862666667,3843.004405,355.138041667,78.8670308333,355.138041667
204,2018-01-01,92.39148,3298.68769917,,3.36414,3860.0128025,348.917408333,78.8316025,348.986075
205,2018-02-01,89.9606833333,3290.352415,,3.37717166667,3842.89234167,341.535981667,79.5797783333,342.175481667
206,2018-03-01,88.0385136364,3312.02483818,,3.45723454545,3857.04510182,335.591475455,80.0405327273,336.289111818
207,2018-04-01,86.272123,3322.595253,,3.423777,3858.212182,327.065472,81.418503,327.832872
208,2018-05-01,84.0736588889,3412.78295444,,3.51179555556,3938.22206,319.38194,81.6762455556,320.234606667
209,2018-06-01,78.7069625,3537.7118775,,3.68701375,4060.69418375,319.45552875,83.51086,320.41477875
210,2018-07-01,73.5662314286,3616.07872429,,3.18520142857,4136.26331714,319.254711429,85.6266342857,320.350997143
