,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Petroleum Coke,Other Renewable
179,2015-12-01,815.268994167,1193.72165917,,1.45225916667,2294.7286875,175.352305,43.1939375,36.8169741667,177.035529167
180,2016-01-01,840.210751667,1189.10182583,,1.44381333333,2315.29410417,178.349270833,39.6717225,36.8830791667,180.0284375
181,2016-02-01,862.560004167,1184.32757667,,1.53114916667,2330.930675,176.850720833,39.4117008333,36.7766766667,178.540354167
182,2016-03-01,879.779115833,1186.93068917,,1.51738916667,2342.35570917,169.518780833,39.0707991667,36.2738983333,171.229331667
183,2016-04-01,901.0818575,1181.9484675,,1.6394025,2354.6087525,166.3318175,38.6347725,35.8603358333,168.053634167
184,2016-05-01,902.7378525,1177.33665167,,1.60224833333,2354.5282825,169.1659975,37.8594091667,36.4011366667,170.984930833
185,2016-06-01,865.018095,1194.59069917,,1.41976666667,2337.6277125,173.269935,36.8453116667,37.29582,175.156333333
186,2016-07-01,862.019613333,1178.10740833,,1.36499,2316.67957083,173.6940675,34.5783258333,37.465345,175.715390833
187,2016-08-01,889.367281667,1173.6191075,,1.27527833333,2339.16132167,174.144139167,33.7422883333,37.2516258333,176.300230833
188,2016-09-01,928.239040833,1172.87899417,,1.18039333333,2380.0918275,176.085228333,34.2161808333,37.2790141667,178.387879167
189,2016-10-01,950.690021667,1154.68322417,,1.24972,2383.04846417,174.412696667,33.8302008333,37.5483941667,176.9394
190,2016-11-01,962.934436667,1131.56543833,,1.21896583333,2378.82283667,180.2935075,33.9408858333,37.5453091667,182.9912575
191,2016-12-01,939.428986667,1139.16379667,,1.1856425,2363.8161325,181.1651625,33.901805,37.1450316667,183.971678333
192,2017-01-01,912.205084167,1155.34161167,,1.10984583333,2351.7455,179.568584167,34.7101083333,37.1112166667,182.469833333
193,2017-02-01,932.4674425,1159.030335,,0.987294166667,2379.60621333,183.965021667,34.450425,37.03215,187.038903333
194,2017-03-01,960.689053333,1150.98877917,,1.02317181818,2402.13881167,185.849553333,34.4268091667,37.5098033333,189.126359167
195,2017-04-01,962.926024167,1187.66233833,1.51477666667,0.937193636364,2443.66496167,188.0588175,34.1439958333,38.0375475,191.597965
196,2017-05-01,967.747630833,1190.20207917,1.53424125,0.977716,2451.52676667,188.178951667,34.8387790909,38.5100841667,191.909885
197,2017-06-01,985.7029025,1182.0740175,1.54182857143,1.072096,2458.71816333,185.355195833,35.8551418182,37.5452858333,189.29812
198,2017-07-01,990.871875,1193.38415,1.52788666667,1.105424,2472.94181417,185.585311667,35.8826754545,34.9749741667,189.766694167
199,2017-08-01,969.7511875,1136.426465,,1.374913,2394.7348375,184.432016667,36.5097890909,35.1669166667,188.856410833
200,2017-09-01,943.948079167,1089.32077083,,1.605277,2320.63541917,183.560956667,36.3644336364,34.9697858333,188.195735
201,2017-10-01,924.4392225,1090.74829417,,1.65450666667,2302.20509083,183.517216667,36.35118,34.8527741667,188.270866667
202,2017-11-01,909.469195833,1118.02428083,,1.68624666667,2312.75799333,181.602315,36.6052918182,35.00652,186.428386667
203,2017-12-01,901.675008333,1121.36251833,,1.68005444444,2310.683665,181.8882825,38.46654,35.5594775,186.790915
204,2018-01-01,894.080618333,1101.734,,1.73258444444,2285.32509833,181.735384167,40.0420536364,35.7861541667,186.689348333
205,2018-02-01,869.001389167,1102.654945,,1.72901222222,2263.19387667,181.9164725,41.3662745455,36.2382525,186.863205
206,2018-03-01,848.903274545,1098.41234818,,1.72901222222,2238.88026455,180.474482727,42.938802,36.1094190909,185.500091818
207,2018-04-01,830.952821,1074.439002,,1.813515,2194.822147,177.35771,45.1354655556,35.577952,182.39337
208,2018-05-01,808.32708,1105.55624333,,1.813515,2202.42329,175.07401,45.1354655556,35.1594266667,180.069466667
209,2018-06-01,758.970255,1168.0752225,,1.78772,2220.4965575,177.49924125,46.0726275,36.64056,182.4491275
210,2018-07-01,710.38051,1224.98517286,,1.73528666667,2239.31255857,180.325592857,49.2543385714,41.2859742857,185.083894286
